date_in_document,date_indexed,date_matches,inn_in_document,inn_indexed,inn_matches,issuer_in_document,issuer_indexed,message_id,name_matches,status
07.11.2024,05.11.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4344938,True,ok
07.11.2024,05.11.2024,False,6149002370,7804041659,False,"Публичное акционерное общество ""Миллеровский элеватор""","Акционерное общество ""Оптические медицинские приборы ""Оптимед""",4345253,False,mismatch
08.11.2024,06.11.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4345569,True,ok
11.11.2024,07.11.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4345652,True,ok
12.11.2024,01.11.2024,False,2429001238,3527000989,False,"Публичное акционерное общество ""Интикульское""","Публичное акционерное общество ""Сокольский целлюлозно-бумажный комбинат""",4346004,False,mismatch
12.11.2024,08.11.2024,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4346208,True,ok
12.11.2024,07.11.2024,False,2310007715,6149002370,False,"Акционерное общество ""Краснодарский ЗИП""","Публичное акционерное общество ""Миллеровский элеватор""",4346330,False,mismatch
15.11.2024,11.11.2024,False,6232000019,2429001238,False,"Публичное акционерное общество ""Саста""","Публичное акционерное общество ""Интикульское""",4347404,False,mismatch
18.11.2024,17.09.2024,False,1215005177,6161029594,False,"Публичное акционерное общество ""Земля-инвест""","Публичное акционерное общество Инвестиционно-финансовая компания ""Сатурн""",4347570,False,mismatch
18.11.2024,11.11.2024,False,7702336269,2310007715,False,"Публичное акционерное общество ""ИНГРАД""","Акционерное общество ""Краснодарский ЗИП""",4347599,False,mismatch
19.11.2024,15.11.2024,False,5918005160,6232000019,False,"Акционерное общество ""Лысьвенский завод эмалированной посуды""","Публичное акционерное общество ""Саста""",4348182,False,mismatch
22.11.2024,18.11.2024,False,5005001543,7702336269,False,"Публичное акционерное общество ""Барановское""","Публичное акционерное общество ""ИНГРАД""",4349298,False,mismatch
26.11.2024,11.11.2024,False,6161029594,9703103060,False,"Публичное акционерное общество Инвестиционно-финансовая компания ""Сатурн""","Публичное акционерное общество ""ВУШ Холдинг""",4350431,False,mismatch
29.11.2024,25.11.2024,False,7716748537,6161029594,False,"Общество с ограниченной ответственностью Микрофинансовая компания ""ЭйрЛоанс""","Публичное акционерное общество Инвестиционно-финансовая компания ""Сатурн""",4351469,False,mismatch
29.11.2024,28.11.2024,False,1660004878,7716748537,False,"Акционерное общество ""Казанский завод компрессорного машиностроения""","Общество с ограниченной ответственностью Микрофинансовая компания ""ЭйрЛоанс""",4351541,False,mismatch
03.12.2024,29.11.2024,False,4100000668,1660004878,False,"Публичное акционерное общество энергетики и электрификации ""Камчатскэнерго""","Акционерное общество ""Казанский завод компрессорного машиностроения""",4352364,False,mismatch
03.12.2024,27.10.2024,False,4100000668,4100000668,True,"Публичное акционерное общество энергетики и электрификации ""Камчатскэнерго""","Публичное акционерное общество энергетики и электрификации ""Камчатскэнерго""",4352367,True,ok
03.12.2024,01.11.2024,False,5321034434,2613002843,False,"Публичное акционерное общество ""Контур""","Публичное акционерное общество ""Левокумское""",4352612,False,mismatch
04.12.2024,28.10.2024,False,7601000551,4100000668,False,"Акционерное общество завод ""Пролетарская свобода""","Публичное акционерное общество энергетики и электрификации ""Камчатскэнерго""",4352832,False,mismatch
17.12.2024,03.12.2024,False,7703082948,5321034434,False,"Публичное акционерное общество ""Акционерная Компания Мослифтмонтаж""","Публичное акционерное общество ""Контур""",4357012,False,mismatch
19.12.2024,16.09.2024,False,7716748537,7601000551,False,"Общество с ограниченной ответственностью Микрофинансовая компания ""ЭйрЛоанс""","Акционерное общество завод ""Пролетарская свобода""",4357997,False,mismatch
19.12.2024,17.12.2024,False,7717016198,7703082948,False,"Публичное акционерное общество ""Гостиничный комплекс ""Космос""","Публичное акционерное общество ""Акционерная Компания Мослифтмонтаж""",4358124,False,mismatch
20.12.2024,18.12.2024,False,5261001745,7716748537,False,"Публичное акционерное общество ""Нижегородский телевизионный завод им. В.И.Ленина""","Общество с ограниченной ответственностью Микрофинансовая компания ""ЭйрЛоанс""",4358339,False,mismatch
20.12.2024,21.11.2024,False,4205109214,5005001543,False,"Публичное акционерное общество ""Кузбасская энергетическая сбытовая компания""","Публичное акционерное общество ""Барановское""",4358408,False,mismatch
26.12.2024,20.12.2024,False,7202029735,5261001745,False,"Публичное акционерное общество ""Обь-Иртышское речное пароходство""","Публичное акционерное общество ""Нижегородский телевизионный завод им. В.И.Ленина""",4360800,False,mismatch
27.12.2024,19.12.2024,False,5942400228,4205109214,False,"Акционерное общество ""Нытва""","Публичное акционерное общество ""Кузбасская энергетическая сбытовая компания""",4360925,False,mismatch
27.12.2024,26.12.2024,False,7704028125,7202029735,False,"Публичное акционерное общество ""Газпром автоматизация""","Публичное акционерное общество ""Обь-Иртышское речное пароходство""",4360987,False,mismatch
28.12.2024,26.12.2024,False,7730060164,7704028125,False,Публичное акционерное общество РОСБАНК,"Публичное акционерное общество ""Газпром автоматизация""",4361708,False,mismatch
14.01.2025,28.12.2024,False,6320004816,5262001265,False,"Публичное акционерное общество ""Порт Тольятти""","Акционерное общество ""Нижегородский институт технологии и организации производства""",4364302,False,mismatch
15.01.2025,13.01.2025,False,5252000470,6320004816,False,"Акционерное общество ""Гидроагрегат""","Публичное акционерное общество ""Порт Тольятти""",4364685,False,mismatch
16.01.2025,14.01.2025,False,7900000341,5252000470,False,"Публичное акционерное общество ""Биробиджанстрой""","Акционерное общество ""Гидроагрегат""",4364888,False,mismatch
24.01.2025,20.01.2025,False,5504036333,6704000505,False,"Публичное акционерное общество ""Газпром нефть""","Публичное акционерное общество ""Дорогобуж""",4367431,False,mismatch
27.01.2025,24.01.2025,False,5200000222,5504036333,False,"Публичное акционерное общество ""НБД-Банк""","Публичное акционерное общество ""Газпром нефть""",4367512,False,mismatch
27.01.2025,20.01.2025,False,6914000886,5003003432,False,"Публичное акционерное общество ""Электрооборудование тракторное и автомобильное""","Публичное акционерное общество ""Агрокомбинат ""Московский""",4367830,False,mismatch
31.01.2025,27.01.2025,False,7401000473,6914000886,False,"Публичное акционерное общество ""Ашинский металлургический завод""","Публичное акционерное общество ""Электрооборудование тракторное и автомобильное""",4369241,False,mismatch
03.02.2025,27.01.2025,False,7718183890,5200000222,False,"Акционерное общество ""Производственный комплекс ХК ЭЛЕКТРОЗАВОД""","Публичное акционерное общество ""НБД-Банк""",4370025,False,mismatch
11.02.2025,03.02.2025,False,5615002700,7718183890,False,"Публичное акционерное общество ""Орскнефтеоргсинтез""","Акционерное общество ""Производственный комплекс ХК ЭЛЕКТРОЗАВОД""",4372473,False,mismatch
13.02.2025,14.01.2025,False,2356005982,5010003803,False,"Публичное акционерное общество агропромышленная фирма ""Мир""","Публичное акционерное общество ""Приборный завод ""ТЕНЗОР""",4373122,False,mismatch
20.02.2025,30.01.2025,False,4702000048,7401000473,False,"Публичное акционерное общество ""Волховчанка""","Публичное акционерное общество ""Ашинский металлургический завод""",4375406,False,mismatch
21.02.2025,30.01.2025,False,4909047613,7729003482,False,"Публичное акционерное общество ""Магаданский морской торговый порт""","""Акционерный коммерческий банк ""Держава"" публичное акционерное общество""",4375655,False,mismatch
26.02.2025,25.02.2025,False,7720518494,7720518494,True,"Публичное акционерное общество ""Московская объединенная энергетическая компания""","Публичное акционерное общество ""Московская объединенная энергетическая компания""",4377117,True,ok
07.03.2025,20.02.2025,False,2429001238,4702000048,False,"Публичное акционерное общество ""Интикульское""","Публичное акционерное общество ""Волховчанка""",4380737,False,mismatch
07.03.2025,15.01.2025,False,8609002880,7900000341,False,"Публичное акционерное общество ""Варьеганнефть""","Публичное акционерное общество ""Биробиджанстрой""",4381048,False,mismatch
26.02.2025,10.02.2025,False,7720518494,5615002700,False,"Публичное акционерное общество ""Московская объединенная энергетическая компания""","Публичное акционерное общество ""Орскнефтеоргсинтез""",4381422,False,mismatch
12.03.2025,25.02.2025,False,2460066195,7720518494,False,"Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""","Публичное акционерное общество ""Московская объединенная энергетическая компания""",4382737,False,mismatch
12.03.2025,11.03.2025,False,2460066195,2460066195,True,"Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""","Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""",4382739,True,ok
12.03.2025,11.03.2025,False,2320109650,2460066195,False,"Публичное акционерное общество ""Интер РАО ЕЭС""","Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""",4382795,False,mismatch
19.03.2025,12.02.2025,False,2451000180,2356005982,False,"Публичное акционерное общество ""Торговый центр ""Красноярье""","Публичное акционерное общество агропромышленная фирма ""Мир""",4384858,False,mismatch
19.03.2025,12.03.2025,False,7809000409,2320109650,False,"Открытое акционерное общество Монтажно-технологическое управление ""Орион""","Публичное акционерное общество ""Интер РАО ЕЭС""",4385206,False,mismatch
21.03.2025,06.03.2025,False,6232000019,2429001238,False,"Публичное акционерное общество ""Саста""","Публичное акционерное общество ""Интикульское""",4386258,False,mismatch
24.03.2025,07.03.2025,False,4029030252,8609002880,False,"Публичное акционерное общество ""Калужская сбытовая компания""","Публичное акционерное общество ""Варьеганнефть""",4386574,False,mismatch
27.03.2025,19.03.2025,False,7608000230,2451000180,False,"Акционерное общество ""Залесье""","Публичное акционерное общество ""Торговый центр ""Красноярье""",4388458,False,mismatch
27.03.2025,21.03.2025,False,3527000989,6232000019,False,"Публичное акционерное общество ""Сокольский целлюлозно-бумажный комбинат""","Публичное акционерное общество ""Саста""",4388583,False,mismatch
31.03.2025,24.03.2025,False,7725008666,4029030252,False,"Публичное акционерное общество ""Объединение Орджоникидзе 11""","Публичное акционерное общество ""Калужская сбытовая компания""",4389568,False,mismatch
01.04.2025,19.03.2025,False,7736050003,7809000409,False,"Публичное акционерное общество ""Газпром""","Открытое акционерное общество Монтажно-технологическое управление ""Орион""",4390542,False,mismatch
01.04.2025,31.03.2025,False,7841312071,7736050003,False,"Публичное акционерное общество ""Территориальная генерирующая компания №1""","Публичное акционерное общество ""Газпром""",4390617,False,mismatch
04.04.2025,27.03.2025,False,5918005160,3527000989,False,"Акционерное общество ""Лысьвенский завод эмалированной посуды""","Публичное акционерное общество ""Сокольский целлюлозно-бумажный комбинат""",4391988,False,mismatch
07.04.2025,31.03.2025,False,5406011813,7725008666,False,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБИРСКИЙ ГОСУДАРСТВЕННЫЙ ПРОЕКТНЫЙ ИНСТИТУТ""","Публичное акционерное общество ""Объединение Орджоникидзе 11""",4392518,False,mismatch
16.04.2025,31.03.2025,False,6161029594,7841312071,False,"Публичное акционерное общество Инвестиционно-финансовая компания ""Сатурн""","Публичное акционерное общество ""Территориальная генерирующая компания №1""",4395906,False,mismatch
17.04.2025,27.03.2025,False,5252000488,7608000230,False,"Публичное акционерное общество ""Медико-инструментальный завод им. М. Горького""","Акционерное общество ""Залесье""",4396352,False,mismatch
22.04.2025,15.04.2025,False,7705035012,6161029594,False,"Публичное акционерное общество энергетики и электрификации ""Мосэнерго""","Публичное акционерное общество Инвестиционно-финансовая компания ""Сатурн""",4398459,False,mismatch
28.04.2025,17.04.2025,False,5025001397,5252000488,False,"Публичное акционерное общество ""Лобненский завод строительного фарфора""","Публичное акционерное общество ""Медико-инструментальный завод им. М. Горького""",4400944,False,mismatch
28.04.2025,28.04.2025,True,7622000418,5025001397,False,"Публичное акционерное общество ""Имени В.И.Ленина""","Публичное акционерное общество ""Лобненский завод строительного фарфора""",4401057,False,mismatch
29.04.2025,22.04.2025,False,6229009163,7705035012,False,"Публичное акционерное общество ""Тяжпрессмаш""","Публичное акционерное общество энергетики и электрификации ""Мосэнерго""",4401708,False,mismatch
05.05.2025,28.04.2025,False,5615002700,6229009163,False,"Публичное акционерное общество ""Орскнефтеоргсинтез""","Публичное акционерное общество ""Тяжпрессмаш""",4403727,False,mismatch
06.05.2025,01.04.2025,False,7707036879,5406011813,False,"Акционерное общество ""МОСЖИЛРЕМСЕРВИС""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБИРСКИЙ ГОСУДАРСТВЕННЫЙ ПРОЕКТНЫЙ ИНСТИТУТ""",4404723,False,mismatch
07.05.2025,06.05.2025,False,6509000854,7707036879,False,"Публичное акционерное общество ""Сахалинское морское пароходство""","Акционерное общество ""МОСЖИЛРЕМСЕРВИС""",4404892,False,mismatch
12.05.2025,30.04.2025,False,7702336269,5615002700,False,"Публичное акционерное общество ""ИНГРАД""","Публичное акционерное общество ""Орскнефтеоргсинтез""",4405480,False,mismatch
13.05.2025,03.04.2025,False,2310007715,5918005160,False,"Акционерное общество ""Краснодарский ЗИП""","Акционерное общество ""Лысьвенский завод эмалированной посуды""",4406208,False,mismatch
14.05.2025,12.05.2025,False,7601000022,2310007715,False,"Публичное акционерное общество ""Ярославский завод ""Красный Маяк""","Акционерное общество ""Краснодарский ЗИП""",4406441,False,mismatch
21.05.2025,12.05.2025,False,4029030252,7702336269,False,"Публичное акционерное общество ""Калужская сбытовая компания""","Публичное акционерное общество ""ИНГРАД""",4409766,False,mismatch
22.05.2025,28.04.2025,False,7224008168,7622000418,False,"Публичное акционерное общество ""Успенское""","Публичное акционерное общество ""Имени В.И.Ленина""",4410377,False,mismatch
29.05.2025,21.05.2025,False,9204021090,4029030252,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬ-БАКАЛЕЯ""","Публичное акционерное общество ""Калужская сбытовая компания""",4414023,False,mismatch
30.05.2025,21.05.2025,False,7804080182,7224008168,False,"Публичное акционерное общество ""НОРД-ОВОЩ""","Публичное акционерное общество ""Успенское""",4414813,False,mismatch
02.06.2025,20.02.2025,False,9718236471,4909047613,False,"Публичное акционерное общество ""Каршеринг Руссия""","Публичное акционерное общество ""Магаданский морской торговый порт""",4415251,False,mismatch
04.06.2025,30.05.2025,False,5902113957,9718236471,False,"Публичное акционерное общество ""Инвестиционная компания ""Ермак""","Публичное акционерное общество ""Каршеринг Руссия""",4417074,False,mismatch
06.06.2025,29.05.2025,False,4909047613,9204021090,False,"Публичное акционерное общество ""Магаданский морской торговый порт""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬ-БАКАЛЕЯ""",4418004,False,mismatch
24.06.2025,05.06.2025,False,6161029594,4909047613,False,"Публичное акционерное общество Инвестиционно-финансовая компания ""Сатурн""","Публичное акционерное общество ""Магаданский морской торговый порт""",4423546,False,mismatch
24.06.2025,06.05.2025,False,2310043294,6509000854,False,"Открытое акционерное общество ""Масложиркомбинат ""Краснодарский""","Публичное акционерное общество ""Сахалинское морское пароходство""",4424002,False,mismatch
24.06.2025,24.06.2025,True,5835000698,2310043294,False,"Публичное акционерное общество ""Пензенский завод компрессорного машиностроения""","Открытое акционерное общество ""Масложиркомбинат ""Краснодарский""",4424007,False,mismatch
26.06.2025,04.06.2025,False,7719402047,5902113957,False,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОТОРИКА""","Публичное акционерное общество ""Инвестиционная компания ""Ермак""",4425179,False,mismatch
30.06.2025,24.06.2025,False,3015012854,5835000698,False,"Публичное акционерное общество ""Астраханский порт""","Публичное акционерное общество ""Пензенский завод компрессорного машиностроения""",4426587,False,mismatch
03.07.2025,26.06.2025,False,7203001796,7719402047,False,"Публичное акционерное общество ""Запсибгазпром""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МОТОРИКА""",4429373,False,mismatch
09.07.2025,30.05.2025,False,4715003007,7804080182,False,"Публичное акционерное общество ""Сельскохозяйственное предприятие Андреевское""","Публичное акционерное общество ""НОРД-ОВОЩ""",4430862,False,mismatch
09.07.2025,09.07.2025,True,4717001460,4715003007,False,"Публичное акционерное общество ""Племенной завод ""Торосово""""","Публичное акционерное общество ""Сельскохозяйственное предприятие Андреевское""",4430866,False,mismatch
11.07.2025,02.07.2025,False,7705903220,7203001796,False,"Акционерное  общество ""Созидание""","Публичное акционерное общество ""Запсибгазпром""",4431991,False,mismatch
22.07.2025,23.06.2025,False,2460066195,6161029594,False,"Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""","Публичное акционерное общество Инвестиционно-финансовая компания ""Сатурн""",4435047,False,mismatch
28.07.2025,14.05.2025,False,7900000341,7601000022,False,"Публичное акционерное общество ""Биробиджанстрой""","Публичное акционерное общество ""Ярославский завод ""Красный Маяк""",4436549,False,mismatch
28.07.2025,22.07.2025,False,9201505791,2460066195,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬСКИЙ ЗАВОД ""СПЕКТР"", Публичное акционерное общество ""Севастопольский завод ""Спектр"".","Публичное акционерное общество ""Федеральная гидрогенерирующая компания - РусГидро""",4436770,False,mismatch
31.07.2025,25.07.2025,False,6164266561,9201505791,False,"Публичное акционерное общество ""Россети Юг""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬСКИЙ ЗАВОД ""СПЕКТР"", Публичное акционерное общество ""Севастопольский завод ""Спектр"".",4437988,False,mismatch
31.07.2025,30.06.2025,False,9704168849,3015012854,False,"Публичное акционерное общество ""СмартТехГрупп""","Публичное акционерное общество ""Астраханский порт""",4438236,False,mismatch
08.08.2025,31.07.2025,False,1835012826,6164266561,False,"Публичное акционерное общество ""Ижевский завод нефтяного машиностроения""","Публичное акционерное общество ""Россети Юг""",4440801,False,mismatch
12.08.2025,07.08.2025,False,5902113957,1835012826,False,"Публичное акционерное общество ""Инвестиционная компания ""Ермак""","Публичное акционерное общество ""Ижевский завод нефтяного машиностроения""",4441623,False,mismatch
12.08.2025,09.07.2025,False,4720002778,4717001460,False,"Публичное акционерное общество ""Предпортовый""","Публичное акционерное общество ""Племенной завод ""Торосово""""",4441749,False,mismatch
13.08.2025,12.08.2025,False,5403102702,5902113957,False,"Научно-производственное объединение ""ЭЛСИБ"" публичное акционерное общество","Публичное акционерное общество ""Инвестиционная компания ""Ермак""",4441878,False,mismatch
13.08.2025,12.08.2025,False,5615002700,5403102702,False,"Публичное акционерное общество ""Орскнефтеоргсинтез""","Научно-производственное объединение ""ЭЛСИБ"" публичное акционерное общество",4441947,False,mismatch
19.08.2025,30.07.2025,False,1327039199,9704168849,False,"Публичное акционерное общество ""Ремстрой""","Публичное акционерное общество ""СмартТехГрупп""",4443861,False,mismatch
21.08.2025,12.08.2025,False,7725043886,5615002700,False,"Публичное акционерное общество ""Завод имени И.А. Лихачева""","Публичное акционерное общество ""Орскнефтеоргсинтез""",4444752,False,mismatch
26.08.2025,11.07.2025,False,9703103060,7705903220,False,"Публичное акционерное общество ""ВУШ Холдинг""","Акционерное общество ""Созидание""",4445817,False,mismatch
26.08.2025,18.08.2025,False,0268008010,1327039199,False,"Акционерное общество ""Башкирская содовая компания""","Публичное акционерное общество ""Ремстрой""",4446072,False,mismatch
02.09.2025,12.08.2025,False,9204021090,4720002778,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬ-БАКАЛЕЯ""","Публичное акционерное общество ""Предпортовый""",4448109,False,mismatch
09.09.2025,21.08.2025,False,6315376946,5508000306,False,"Публичное акционерное общество ""Т Плюс""","Публичное Акционерное Общество ""Иртышское пароходство""",4450495,False,mismatch
15.09.2025,09.09.2025,False,9201505791,6315376946,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬСКИЙ ЗАВОД ""СПЕКТР"", Публичное акционерное общество ""Севастопольский завод ""Спектр"".","Публичное акционерное общество ""Т Плюс""",4451790,False,mismatch
23.09.2025,12.09.2025,False,9703103060,9201505791,False,"Публичное акционерное общество ""ВУШ Холдинг""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕВАСТОПОЛЬСКИЙ ЗАВОД ""СПЕКТР"", Публичное акционерное общество ""Севастопольский завод ""Спектр"".",4454691,False,mismatch
24.09.2025,22.09.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4455151,True,ok
25.09.2025,23.09.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4455577,True,ok
26.09.2025,24.09.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4455984,True,ok
29.09.2025,25.09.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4456540,True,ok
30.09.2025,26.09.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4456963,True,ok
01.10.2025,29.09.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4457464,True,ok
02.10.2025,30.09.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4458007,True,ok
02.10.2025,26.02.2025,False,7707049388,6624002377,False,"Публичное акционерное общество ""Ростелеком""","Публичное акционерное общество ""Нижнетуринский машиностроительный завод ""Вента""",4458093,False,mismatch
03.10.2025,01.10.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4458481,True,ok
03.10.2025,02.10.2025,False,3800000340,9703103060,False,"Акционерное общество ""Восточно-Сибирское речное пароходство""","Публичное акционерное общество ""ВУШ Холдинг""",4458485,False,mismatch
03.10.2025,25.08.2025,False,7831000027,9703103060,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""ВУШ Холдинг""",4458629,False,mismatch
06.10.2025,02.10.2025,False,9703103060,3800000340,False,"Публичное акционерное общество ""ВУШ Холдинг""","Акционерное общество ""Восточно-Сибирское речное пароходство""",4458935,False,mismatch
07.10.2025,03.10.2025,False,7453326003,9703103060,False,"Публичное акционерное общество ""АПРИ""","Публичное акционерное общество ""ВУШ Холдинг""",4459369,False,mismatch
07.10.2025,07.10.2025,True,9703103060,7453326003,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""АПРИ""",4459376,False,mismatch
08.10.2025,06.10.2025,False,7831000027,9703103060,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""ВУШ Холдинг""",4459936,False,mismatch
08.10.2025,08.10.2025,True,9703103060,7831000027,False,"Публичное акционерное общество ""ВУШ Холдинг""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""",4460107,False,mismatch
09.10.2025,07.10.2025,False,9703103060,9703103060,True,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество ""ВУШ Холдинг""",4460222,True,ok
09.10.2025,08.10.2025,False,7831000027,9703103060,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""ВУШ Холдинг""",4460374,False,mismatch
10.10.2025,09.10.2025,False,9703103060,7831000027,False,"Публичное акционерное общество ""ВУШ Холдинг""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""",4460766,False,mismatch
10.10.2025,09.10.2025,False,7831000027,9703103060,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""ВУШ Холдинг""",4460819,False,mismatch
13.10.2025,10.10.2025,False,9703103060,7831000027,False,"Публичное акционерное общество ""ВУШ Холдинг""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""",4461072,False,mismatch
13.10.2025,10.10.2025,False,7831000027,9703103060,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""ВУШ Холдинг""",4461210,False,mismatch
14.10.2025,13.10.2025,False,9703103060,7831000027,False,"Публичное акционерное общество ""ВУШ Холдинг""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""",4461561,False,mismatch
14.10.2025,13.10.2025,False,7831000027,9703103060,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""ВУШ Холдинг""",4461639,False,mismatch
15.10.2025,14.10.2025,False,9703103060,7831000027,False,"Публичное акционерное общество ""ВУШ Холдинг""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""",4461944,False,mismatch
15.10.2025,28.07.2025,False,2537009770,7900000341,False,"Открытое акционерное общество ""Владивостокский морской рыбный порт""","Публичное акционерное общество ""Биробиджанстрой""",4461961,False,mismatch
15.10.2025,14.10.2025,False,7831000027,9703103060,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""ВУШ Холдинг""",4462063,False,mismatch
16.10.2025,15.10.2025,False,9703103060,7831000027,False,"Публичное акционерное общество ""ВУШ Холдинг""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""",4462355,False,mismatch
16.10.2025,16.10.2025,True,7417001747,7831000027,False,"Публичное акционерное общество по производству огнеупоров ""Комбинат ""Магнезит""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""",4462444,False,mismatch
16.10.2025,15.10.2025,False,7831000027,9703103060,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""ВУШ Холдинг""",4462445,False,mismatch
17.10.2025,16.10.2025,False,9703103060,7417001747,False,"Публичное акционерное общество ""ВУШ Холдинг""","Публичное акционерное общество по производству огнеупоров ""Комбинат ""Магнезит""",4462816,False,mismatch
17.10.2025,16.10.2025,False,7710373095,9703103060,False,"Публичное акционерное общество ""Трубная Металлургическая Компания""","Публичное акционерное общество ""ВУШ Холдинг""",4462850,False,mismatch
17.10.2025,16.10.2025,False,7831000027,7710373095,False,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ""САНКТ-ПЕТЕРБУРГ""","Публичное акционерное общество ""Трубная Металлургическая Компания""",4462900,False,mismatch
